run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
210,de_risked,42,956485.609426,2951346.339580,0.922296
211,de_risked,42,998878.766809,3193592.953196,0.997998
212,de_risked,42,961167.148523,2978097.991562,0.930656
213,de_risked,42,998911.920982,3193782.405614,0.998057
214,de_risked,42,995694.071956,3175394.696891,0.992311
215,de_risked,42,905254.057842,2658594.616238,0.830811
216,de_risked,42,902631.078662,2643606.163784,0.826127
217,de_risked,42,994592.473584,3169099.849051,0.990344
218,de_risked,42,959366.969462,2967811.254070,0.927441
219,de_risked,42,959840.246369,2970515.693535,0.928286
220,de_risked,42,1001950.519877,3211145.827868,1.003483
221,de_risked,42,996584.770798,3180484.404562,0.993901
222,de_risked,42,994597.451250,3169128.292855,0.990353
223,de_risked,42,996130.029207,3177885.881182,0.993089
224,de_risked,42,994539.945388,3168799.687931,0.990250
225,de_risked,42,1001249.825296,3207141.858836,1.002232
226,de_risked,42,1002900.852179,3216576.298168,1.005180
227,de_risked,42,864919.026122,2428108.720696,0.758784
228,de_risked,42,1001014.165442,3205795.231095,1.001811
229,de_risked,42,995697.882887,3175416.473641,0.992318
230,de_risked,42,902201.643255,2641152.247173,0.825360
231,de_risked,42,904637.865111,2655073.514917,0.829710
232,de_risked,42,961326.209743,2979006.912816,0.930940
233,de_risked,42,901125.098369,2635000.562107,0.823438
234,de_risked,42,828513.270182,2220075.829611,0.693774
235,de_risked,42,963778.032485,2993017.328486,0.935318
236,de_risked,42,995237.788160,3172787.360916,0.991496
237,de_risked,42,996549.963998,3180285.508561,0.993839
238,de_risked,42,920780.187899,2747315.359421,0.858536
239,de_risked,42,1001252.452328,3207156.870446,1.002237
240,de_risked,42,956296.949912,2950268.285212,0.921959
241,de_risked,42,995805.627693,3176032.158245,0.992510
242,de_risked,42,963474.941144,2991285.377964,0.934777
243,de_risked,42,865938.781449,2433935.893994,0.760605
244,de_risked,42,903624.156736,2649280.895636,0.827900
245,de_risked,42,863362.934571,2419216.768978,0.756005
246,de_risked,42,999588.580268,3197649.030105,0.999265
247,de_risked,42,957226.608436,2955580.619634,0.923619
248,de_risked,42,866362.556144,2436357.463678,0.761362
249,de_risked,42,865038.794911,2428793.113776,0.758998
250,de_risked,42,903042.724130,2645958.423601,0.826862
251,de_risked,42,999081.073269,3194748.990111,0.998359
252,de_risked,42,992886.105645,3159349.175112,0.987297
253,de_risked,42,957024.706570,2954426.894686,0.923258
254,de_risked,42,999086.230009,3194778.457195,0.998368
255,de_risked,42,955191.470007,2943951.257183,0.919985
256,de_risked,42,998984.195856,3194195.404889,0.998186
257,de_risked,42,997994.242484,3188538.528478,0.996418
258,de_risked,42,996445.045449,3179685.973995,0.993652
259,de_risked,42,961428.415892,2979590.947955,0.931122
260,de_risked,42,999107.139864,3194897.942081,0.998406
261,de_risked,42,995698.783769,3175421.621536,0.992319
262,de_risked,42,994166.339701,3166664.798291,0.989583
263,de_risked,42,996107.849515,3177759.140086,0.993050
264,de_risked,42,996624.066669,3180708.952392,0.993972
265,de_risked,42,997697.624229,3186843.567022,0.995889
266,de_risked,42,919500.508159,2740002.903766,0.856251
267,de_risked,42,994067.259450,3166098.625431,0.989406
268,de_risked,42,864647.902871,2426559.444977,0.758300
269,de_risked,42,961723.500988,2981277.148500,0.931649
270,de_risked,42,904733.586472,2655620.494125,0.829881
271,de_risked,42,957448.822618,2956850.414963,0.924016
272,de_risked,42,902141.309950,2640807.485428,0.825252
273,de_risked,42,906775.194108,2667286.823476,0.833527
274,de_risked,42,902484.471469,2642768.408392,0.825865
275,de_risked,42,993662.640097,3163786.514839,0.988683
276,de_risked,42,954958.335952,2942619.062584,0.919568
277,de_risked,42,903046.466067,2645979.806099,0.826869
278,de_risked,42,958213.203560,2961218.306055,0.925381
279,de_risked,42,997952.546773,3188300.267275,0.996344
280,de_risked,42,956013.422804,2948648.130308,0.921453
281,de_risked,42,998276.694939,3190152.542506,0.996923
282,de_risked,42,957236.686946,2955638.211121,0.923637
283,de_risked,42,999287.774463,3195930.139790,0.998728
284,de_risked,42,994023.434604,3165848.197740,0.989328
285,de_risked,42,994483.047844,3168474.559110,0.990148
286,de_risked,42,997348.367354,3184847.813450,0.995265
287,de_risked,42,997792.906307,3187388.036041,0.996059
288,de_risked,42,907352.893209,2670587.961194,0.834559
289,de_risked,42,919346.951084,2739125.434764,0.855977
290,de_risked,42,995391.245868,3173664.262102,0.991770
291,de_risked,42,917289.243093,2727367.103391,0.852302
292,de_risked,42,999823.837081,3198993.354748,0.999685
293,de_risked,42,994620.979642,3169262.740813,0.990395
294,de_risked,42,998557.091967,3191754.811240,0.997423
295,de_risked,42,1000371.250874,3202121.433565,1.000663
296,de_risked,42,901572.550766,2637557.432947,0.824237
297,de_risked,42,862909.215330,2416624.087600,0.755195
298,de_risked,42,1000086.005890,3200491.462228,1.000154
299,de_risked,42,999237.538928,3195643.079590,0.998638
300,de_risked,42,903560.101652,2648914.866585,0.827786
301,de_risked,42,995768.510191,3175820.058233,0.992444
302,de_risked,42,998228.914245,3189879.509969,0.996837
303,de_risked,42,991373.609513,3150706.340076,0.984596
304,de_risked,42,994162.333236,3166641.904207,0.989576
305,de_risked,42,998063.298707,3188933.135467,0.996542
306,de_risked,42,867369.973167,2442114.132383,0.763161
307,de_risked,42,904042.058355,2651668.904888,0.828647
308,de_risked,42,998146.442551,3189408.243147,0.996690
309,de_risked,42,1002833.245193,3216189.972531,1.005059
310,de_risked,42,957127.315377,2955013.230728,0.923442
311,de_risked,42,959993.921641,2971393.837949,0.928561
312,de_risked,42,906998.461115,2668562.634945,0.833926
313,de_risked,42,907066.760752,2668952.918581,0.834048
314,de_risked,42,1001791.739757,3210238.512896,1.003200
315,de_risked,42,997592.569378,3186243.253587,0.995701
316,de_risked,42,901988.395196,2639933.686835,0.824979
317,de_risked,42,959664.220594,2969509.831968,0.927972
318,de_risked,42,998015.345418,3188659.116674,0.996456
319,de_risked,42,903826.010164,2650434.343792,0.828261
320,de_risked,42,958288.840152,2961650.515157,0.925516
321,de_risked,42,997947.641185,3188272.235342,0.996335
322,de_risked,42,994219.036056,3166965.920319,0.989677
323,de_risked,42,991117.216265,3149241.235802,0.984138
324,de_risked,42,957268.237220,2955818.498401,0.923693
325,de_risked,42,883384.470266,2533625.544377,0.791758
326,de_risked,42,960471.029561,2974120.168920,0.929413
327,de_risked,42,954298.119152,2938846.395152,0.918389
328,de_risked,42,993983.144416,3165617.968089,0.989256
329,de_risked,42,998486.063419,3191348.933822,0.997297
330,de_risked,42,864926.930116,2428153.886378,0.758798
331,de_risked,42,955791.955722,2947382.604124,0.921057
332,de_risked,42,960437.751751,2973930.010007,0.929353
333,de_risked,42,999073.900599,3194708.003421,0.998346
334,de_risked,42,992753.880643,3158593.603673,0.987061
335,de_risked,42,992472.996901,3156988.553721,0.986559
336,de_risked,42,960236.182137,2972778.183639,0.928993
337,de_risked,42,995630.864655,3175033.512313,0.992198
338,de_risked,42,996236.250895,3178492.862258,0.993279
339,de_risked,42,904256.043736,2652891.678493,0.829029
340,de_risked,42,999229.499168,3195597.138102,0.998624
341,de_risked,42,899369.835502,2624970.488583,0.820303
342,de_risked,42,998164.451074,3189511.148992,0.996722
343,de_risked,42,997454.247958,3185452.845474,0.995454
344,de_risked,42,993053.062195,3160303.212540,0.987595
345,de_risked,42,999619.686099,3197826.777711,0.999321
346,de_risked,42,960156.486519,2972322.780110,0.928851
347,de_risked,42,958175.981505,2961005.608601,0.925314
348,de_risked,42,999891.157551,3199378.043148,0.999806
349,de_risked,42,996623.728384,3180707.019336,0.993971
350,de_risked,42,959438.346632,2968219.123610,0.927568
351,de_risked,42,993597.008174,3163411.475280,0.988566
352,de_risked,42,958469.983920,2962685.622401,0.925839
353,de_risked,42,995466.971821,3174096.981836,0.991905
354,de_risked,42,919004.093254,2737166.247164,0.855364
