run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
3414,base,42,998587.779194,3191930.166825,0.997478
3415,base,42,951128.519269,2920734.395822,0.912729
3416,base,42,988891.959211,3136525.481204,0.980164
3417,base,42,948174.611925,2903854.925284,0.907455
3418,base,42,957779.463582,2958739.791898,0.924606
3419,base,42,766671.827910,1866696.159488,0.583343
3420,base,42,976734.317525,3067053.242998,0.958454
3421,base,42,912840.118389,2701943.533654,0.844357
3422,base,42,984711.048758,3112634.564333,0.972698
3423,base,42,943717.865621,2878387.803549,0.899496
3424,base,42,932933.572255,2816763.270027,0.880239
3425,base,42,983567.420768,3106099.547244,0.970656
3426,base,42,936397.826964,2836559.011222,0.886425
3427,base,42,854408.310699,2368047.489707,0.740015
3428,base,42,901691.354422,2638236.310983,0.824449
3429,base,42,991215.278362,3149801.590640,0.984313
3430,base,42,993270.695890,3161546.833657,0.987983
3431,base,42,891381.356730,2579322.038456,0.806038
3432,base,42,896321.886537,2607553.637357,0.814861
3433,base,42,872163.400147,2469505.143700,0.771720
3434,base,42,991229.980652,3149885.603727,0.984339
3435,base,42,908173.519601,2675277.254861,0.836024
3436,base,42,781482.350050,1951327.714570,0.609790
3437,base,42,972778.709811,3044449.770348,0.951391
3438,base,42,858471.990633,2391268.517904,0.747271
3439,base,42,923555.829512,2763176.168639,0.863493
3440,base,42,959444.049217,2968251.709810,0.927579
3441,base,42,984108.647338,3109192.270503,0.971623
3442,base,42,988892.188796,3136526.793119,0.980165
3443,base,42,920961.348124,2748350.560707,0.858860
3444,base,42,767419.266609,1870967.237765,0.584677
3445,base,42,994521.284976,3168693.057008,0.990217
3446,base,42,943515.446954,2877231.125451,0.899135
3447,base,42,853178.113031,2361017.788751,0.737818
3448,base,42,946554.852159,2894599.155196,0.904562
3449,base,42,881320.306205,2521830.321171,0.788072
3450,base,42,910502.361641,2688584.923662,0.840183
3451,base,42,994639.243652,3169367.106581,0.990427
3452,base,42,953865.301503,2936373.151448,0.917617
3453,base,42,859560.802656,2397490.300892,0.749216
3454,base,42,987701.945341,3129725.401948,0.978039
3455,base,42,823723.487622,2192705.643553,0.685221
3456,base,42,919695.930309,2741119.601763,0.856600
3457,base,42,899602.893832,2626302.250471,0.820719
3458,base,42,954372.423482,2939270.991324,0.918522
3459,base,42,982756.046154,3101463.120878,0.969207
3460,base,42,847082.003813,2326182.878930,0.726932
3461,base,42,988004.930416,3131456.745234,0.978580
3462,base,42,809051.910258,2108868.058615,0.659021
3463,base,42,962679.725810,2986741.290342,0.933357
3464,base,42,830914.248115,2233795.703512,0.698061
3465,base,42,982945.276058,3102544.434615,0.969545
3466,base,42,989347.111060,3139126.348914,0.980977
3467,base,42,952706.859148,2929753.480847,0.915548
3468,base,42,851794.891315,2353113.664655,0.735348
3469,base,42,826167.350819,2206670.576106,0.689585
3470,base,42,951153.803364,2920878.876368,0.912775
3471,base,42,824448.683193,2196849.618244,0.686516
3472,base,42,995663.840065,3175221.943228,0.992257
3473,base,42,899212.607005,2624072.040027,0.820023
3474,base,42,949709.303679,2912624.592454,0.910195
3475,base,42,895633.730096,2603621.314836,0.813632
3476,base,42,953593.833599,2934821.906282,0.917132
3477,base,42,941827.210371,2867584.059261,0.896120
3478,base,42,802388.975860,2070794.147771,0.647123
3479,base,42,969537.446204,3025928.264025,0.945603
3480,base,42,859435.964539,2396776.940222,0.748993
3481,base,42,890487.768773,2574215.821559,0.804442
3482,base,42,943905.527581,2879460.157608,0.899831
3483,base,42,841452.295360,2294013.116342,0.716879
3484,base,42,977432.039307,3071040.224611,0.959700
3485,base,42,997953.815529,3188307.517310,0.996346
3486,base,42,964634.641306,2997912.236033,0.936848
3487,base,42,851681.311064,2352464.634649,0.735145
3488,base,42,856252.000301,2378582.858865,0.743307
3489,base,42,860482.444152,2402756.823725,0.750862
3490,base,42,955485.251982,2945630.011328,0.920509
3491,base,42,895665.049289,2603800.281650,0.813688
3492,base,42,812437.099476,2128211.997006,0.665066
3493,base,42,813506.455829,2134322.604736,0.666976
3494,base,42,902481.747833,2642752.844759,0.825860
3495,base,42,979977.342528,3085584.814443,0.964245
3496,base,42,948828.282169,2907590.183822,0.908622
3497,base,42,989565.265001,3140372.942864,0.981367
3498,base,42,908125.770796,2675004.404548,0.835939
3499,base,42,903590.503703,2649088.592587,0.827840
3500,base,42,898339.853070,2619084.874688,0.818464
3501,base,42,942031.634763,2868752.198645,0.896485
3502,base,42,950655.681909,2918032.468053,0.911885
3503,base,42,918281.557836,2733037.473348,0.854074
3504,base,42,940870.334825,2862116.198998,0.894411
3505,base,42,902906.757854,2645181.473452,0.826619
3506,base,42,985423.998240,3116708.561374,0.973971
3507,base,42,823720.982624,2192691.329279,0.685216
3508,base,42,983016.993100,3102954.246287,0.969673
3509,base,42,865307.028010,2430325.874345,0.759477
3510,base,42,849727.315971,2341298.948407,0.731656
3511,base,42,972747.576532,3044271.865898,0.951335
3512,base,42,914114.879160,2709227.880913,0.846634
3513,base,42,950691.555880,2918237.462172,0.911949
3514,base,42,947666.874036,2900953.565919,0.906548
3515,base,42,949498.717934,2911421.245337,0.909819
3516,base,42,857730.839009,2387033.365768,0.745948
3517,base,42,984485.166023,3111343.805843,0.972295
3518,base,42,726831.454358,1639036.882047,0.512199
3519,base,42,858327.887247,2390445.069983,0.747014
3520,base,42,939993.128384,2857103.590767,0.892845
3521,base,42,859274.534573,2395854.483273,0.748705
3522,base,42,994311.055223,3167491.744132,0.989841
3523,base,42,955210.020267,2944057.258671,0.920018
3524,base,42,902546.067252,2643120.384295,0.825975
3525,base,42,939203.003306,2852588.590321,0.891434
3526,base,42,989234.190976,3138481.091293,0.980775
3527,base,42,944923.440510,2885276.802916,0.901649
3528,base,42,943842.838928,2879101.936733,0.899719
3529,base,42,982918.034864,3102388.770653,0.969496
3530,base,42,988665.649767,3135232.284384,0.979760
3531,base,42,951115.261149,2920658.635137,0.912706
3532,base,42,916204.092847,2721166.244841,0.850364
3533,base,42,912344.294233,2699110.252760,0.843472
3534,base,42,847344.177614,2327681.014938,0.727400
3535,base,42,982146.330194,3097979.029678,0.968118
3536,base,42,874785.648812,2484489.421782,0.776403
3537,base,42,981530.208477,3094458.334154,0.967018
3538,base,42,822797.477976,2187414.159862,0.683567
3539,base,42,913866.919761,2707810.970062,0.846191
3540,base,42,913397.271947,2705127.268271,0.845352
3541,base,42,977181.665259,3069609.515768,0.959253
3542,base,42,985415.507729,3116660.044163,0.973956
3543,base,42,959219.195325,2966966.830426,0.927177
3544,base,42,948284.934558,2904485.340329,0.907652
3545,base,42,899940.181043,2628229.605962,0.821322
3546,base,42,874369.571190,2482111.835369,0.775660
3547,base,42,819182.515574,2166757.231850,0.677112
3548,base,42,863022.997677,2417274.272441,0.755398
3549,base,42,915076.181044,2714721.034540,0.848350
3550,base,42,995014.831182,3171513.321038,0.991098
3551,base,42,952774.702837,2930141.159070,0.915669
3552,base,42,907060.142614,2668915.100651,0.834036
3553,base,42,899277.278465,2624441.591230,0.820138
3554,base,42,987492.543796,3128528.821693,0.977665
3555,base,42,987296.771657,3127410.123754,0.977316
3556,base,42,943524.085304,2877280.487451,0.899150
3557,base,42,858140.197138,2389372.555071,0.746679
3558,base,42,978228.555283,3075591.744473,0.961122
3559,base,42,944941.469357,2885379.824896,0.901681
3560,base,42,919530.706094,2740175.463395,0.856305
3561,base,42,857896.050718,2387977.432673,0.746243
3562,base,42,822293.436522,2184533.922982,0.682667
3563,base,42,851496.390985,2351407.948487,0.734815
3564,base,42,941127.452540,2863585.443086,0.894870
3565,base,42,947438.501392,2899648.579382,0.906140
3566,base,42,971297.619590,3035986.397657,0.948746
3567,base,42,920802.301644,2747441.723681,0.858576
3568,base,42,909851.399694,2684865.141111,0.839020
3569,base,42,837448.797219,2271135.984107,0.709730
3570,base,42,901287.393447,2635927.962553,0.823727
3571,base,42,908120.804531,2674976.025894,0.835930
3572,base,42,922956.286434,2759750.208192,0.862422
3573,base,42,983979.632157,3108455.040896,0.971392
3574,base,42,922165.836223,2755233.349843,0.861010
3575,base,42,856318.776521,2378964.437264,0.743426
3576,base,42,991899.861041,3153713.491660,0.985535
3577,base,42,950978.978370,2919879.876402,0.912462
3578,base,42,857916.202126,2388092.583578,0.746279
3579,base,42,809720.912628,2112690.929300,0.660216
3580,base,42,924496.648488,2768552.277073,0.865173
3581,base,42,957293.672087,2955963.840497,0.923739
3582,base,42,987313.575132,3127506.143614,0.977346
3583,base,42,985107.999231,3114902.852748,0.973407
3584,base,42,944862.831198,2884930.463987,0.901541
3585,base,42,954167.178161,2938098.160923,0.918156
3586,base,42,852152.386224,2355156.492707,0.735986
3587,base,42,914467.834833,2711244.770473,0.847264
3588,base,42,989994.543577,3142825.963300,0.982133
3589,base,42,867472.144743,2442697.969960,0.763343
3590,base,42,855899.833483,2376570.477048,0.742678
3591,base,42,988952.640359,3136872.230621,0.980273
3592,base,42,864948.643129,2428277.960736,0.758837
3593,base,42,978547.812497,3077416.071412,0.961693
3594,base,42,859343.703090,2396249.731942,0.748828
3595,base,42,860498.445411,2402848.259493,0.750890
3596,base,42,910327.976606,2687588.437746,0.839871
3597,base,42,894593.708566,2597678.334664,0.811774
3598,base,42,902689.724858,2643941.284905,0.826232
3599,base,42,993145.498309,3160831.418909,0.987760
3600,base,42,943574.704707,2877569.741185,0.899241
3601,base,42,998668.368922,3192390.679553,0.997622
3602,base,42,952111.416452,2926350.951154,0.914485
3603,base,42,987099.238077,3126281.360438,0.976963
3604,base,42,945802.418114,2890299.532079,0.903219
3605,base,42,986287.250213,3121641.429790,0.975513
3606,base,42,950295.593697,2915974.821126,0.911242
3607,base,42,945918.018450,2890960.105429,0.903425
3608,base,42,861828.903125,2410450.875002,0.753266
3609,base,42,901288.983976,2635937.051292,0.823730
3610,base,42,823027.144071,2188726.537546,0.683977
3611,base,42,983468.113448,3105532.076846,0.970479
3612,base,42,919573.043948,2740417.393991,0.856380
3613,base,42,859228.745563,2395592.831787,0.748623
3614,base,42,894452.780190,2596873.029655,0.811523
3615,base,42,805171.173318,2086692.418958,0.652091
3616,base,42,849422.508437,2339557.191067,0.731112
3617,base,42,857165.220417,2383801.259523,0.744938
3618,base,42,901970.238387,2639829.933640,0.824947
3619,base,42,818162.405828,2160928.033305,0.675290
3620,base,42,877906.945593,2502325.403389,0.781977
3621,base,42,939718.569961,2855534.685492,0.892355
3622,base,42,981889.333850,3096510.479145,0.967660
3623,base,42,994585.092707,3169057.672610,0.990331
3624,base,42,856652.189372,2380869.653553,0.744022
3625,base,42,894227.677529,2595586.728734,0.811121
3626,base,42,886669.954816,2552399.741807,0.797625
3627,base,42,983169.047288,3103823.127362,0.969945
3628,base,42,982731.434461,3101322.482636,0.969163
3629,base,42,942191.398896,2869665.136551,0.896770
3630,base,42,987719.801529,3129827.437309,0.978071
3631,base,42,880202.417813,2515442.387505,0.786076
3632,base,42,974695.768050,3055404.388856,0.954814
3633,base,42,947356.641770,2899180.810116,0.905994
3634,base,42,917094.425174,2726253.858138,0.851954
3635,base,42,938067.342800,2846099.101713,0.889406
3636,base,42,945708.755934,2889764.319621,0.903051
3637,base,42,993612.016437,3163497.236782,0.988593
3638,base,42,945869.779133,2890684.452188,0.903339
3639,base,42,984640.366158,3112230.663758,0.972572
3640,base,42,823625.476786,2192145.581637,0.685045
3641,base,42,779944.202606,1942538.300603,0.607043
3642,base,42,830184.807385,2229627.470769,0.696759
3643,base,42,732846.487818,1673408.501816,0.522940
3644,base,42,976002.173916,3062869.565237,0.957147
3645,base,42,861694.072889,2409680.416507,0.753025
3646,base,42,894895.703247,2599404.018554,0.812314
3647,base,42,875550.381659,2488859.323767,0.777769
3648,base,42,980375.224363,3087858.424934,0.964956
3649,base,42,766902.695936,1868015.405351,0.583755
3650,base,42,987596.474119,3129122.709254,0.977851
3651,base,42,942511.662277,2871495.213014,0.897342
3652,base,42,859677.969536,2398159.825919,0.749425
3653,base,42,874895.341526,2485116.237289,0.776599
3654,base,42,901090.735687,2634804.203928,0.823376
3655,base,42,939203.135036,2852589.343065,0.891434
3656,base,42,948785.942644,2907348.243682,0.908546
3657,base,42,837650.780634,2272290.175050,0.710091
3658,base,42,862837.412588,2416213.786218,0.755067
3659,base,42,992626.083347,3157863.333409,0.986832
3660,base,42,953571.619842,2934694.970524,0.917092
3661,base,42,857333.184590,2384761.054798,0.745238
3662,base,42,988316.139064,3133235.080366,0.979136
3663,base,42,799995.367657,2057116.386611,0.642849
3664,base,42,977841.881759,3073382.181478,0.960432
3665,base,42,905555.064275,2660314.653000,0.831348
3666,base,42,782143.531361,1955105.893489,0.610971
3667,base,42,899023.012259,2622988.641480,0.819684
3668,base,42,882410.308469,2528058.905534,0.790018
3669,base,42,953013.983869,2931508.479249,0.916096
3670,base,42,854961.220895,2371206.976541,0.741002
3671,base,42,957717.739861,2958387.084918,0.924496
3672,base,42,858761.049041,2392920.280233,0.747788
3673,base,42,995793.078350,3175960.447716,0.992488
3674,base,42,802387.239550,2070784.225998,0.647120
3675,base,42,899035.483814,2623059.907508,0.819706
3676,base,42,767231.353626,1869893.449292,0.584342
3677,base,42,979409.641423,3082340.808129,0.963232
3678,base,42,975723.656717,3061278.038382,0.956649
3679,base,42,915968.851727,2719822.009871,0.849944
3680,base,42,981833.178658,3096189.592333,0.967559
3681,base,42,990238.650961,3144220.862634,0.982569
3682,base,42,962322.979603,2984702.740588,0.932720
3683,base,42,906529.568281,2665883.247318,0.833089
3684,base,42,880601.347995,2517721.988543,0.786788
3685,base,42,854574.607740,2368997.758517,0.740312
3686,base,42,945227.178152,2887012.446585,0.902191
3687,base,42,862446.913012,2413982.360071,0.754369
3688,base,42,955232.582591,2944186.186233,0.920058
3689,base,42,940088.007736,2857645.758491,0.893014
3690,base,42,858836.469366,2393351.253518,0.747922
3691,base,42,890026.938990,2571582.508516,0.803620
3692,base,42,876642.580974,2495100.462711,0.779719
3693,base,42,992365.355069,3156373.457534,0.986367
3694,base,42,826576.650700,2209009.432571,0.690315
3695,base,42,949863.238899,2913504.222279,0.910470
3696,base,42,991458.360565,3151190.631802,0.984747
3697,base,42,897727.360962,2615584.919782,0.817370
3698,base,42,875968.653039,2491249.445939,0.778515
3699,base,42,980175.397399,3086716.556567,0.964599
3700,base,42,995274.722818,3172998.416105,0.991562
3701,base,42,896467.212347,2608384.070554,0.815120
3702,base,42,794421.313975,2025264.651285,0.632895
3703,base,42,819342.163203,2167669.504015,0.677397
3704,base,42,949050.008882,2908857.193612,0.909018
3705,base,42,886144.320489,2549396.117082,0.796686
3706,base,42,749065.296692,1766087.409666,0.551902
3707,base,42,895113.468908,2600648.393761,0.812703
3708,base,42,955441.579007,2945380.451468,0.920431
3709,base,42,991909.853238,3153770.589933,0.985553
3710,base,42,954522.428340,2940128.161944,0.918790
3711,base,42,824454.195449,2196881.116849,0.686525
3712,base,42,951878.062228,2925017.498446,0.914068
3713,base,42,943151.689614,2875152.512079,0.898485
3714,base,42,898472.872976,2619844.988435,0.818702
3715,base,42,856232.114899,2378469.227994,0.743272
3716,base,42,945521.804369,2888696.024964,0.902718
3717,base,42,896734.427103,2609911.012020,0.815597
3718,base,42,951882.822079,2925044.697593,0.914076
3719,base,42,810638.625203,2117935.001159,0.661855
3720,base,42,950625.663552,2917860.934584,0.911832
3721,base,42,894504.049092,2597165.994809,0.811614
3722,base,42,945176.791442,2886724.522527,0.902101
3723,base,42,856154.157598,2378023.757703,0.743132
3724,base,42,945489.294849,2888510.256277,0.902659
3725,base,42,803406.622611,2076609.272062,0.648940
3726,base,42,955861.813647,2947781.792269,0.921182
3727,base,42,975509.454470,3060054.025544,0.956267
3728,base,42,957622.511205,2957842.921173,0.924326
3729,base,42,996319.135149,3178966.486566,0.993427
3730,base,42,901992.587659,2639957.643767,0.824987
3731,base,42,859582.334128,2397613.337875,0.749254
3732,base,42,910929.879754,2691027.884309,0.840946
3733,base,42,946543.746709,2894535.695479,0.904542
3734,base,42,995674.817752,3175284.672869,0.992276
3735,base,42,944880.450773,2885031.147275,0.901572
3736,base,42,993590.501534,3163374.294478,0.988554
3737,base,42,885312.887111,2544645.069203,0.795202
3738,base,42,913333.528173,2704763.018134,0.845238
3739,base,42,988613.215070,3134932.657541,0.979666
3740,base,42,990637.126247,3146497.864267,0.983281
3741,base,42,993399.471835,3162282.696199,0.988213
3742,base,42,951736.877433,2924210.728189,0.913816
3743,base,42,788448.981154,1991137.035164,0.622230
3744,base,42,817930.737813,2159604.216076,0.674876
3745,base,42,971737.421042,3038499.548810,0.949531
3746,base,42,865061.918407,2428925.248037,0.759039
3747,base,42,870690.509280,2461088.624456,0.769090
3748,base,42,854516.202298,2368664.013130,0.740208
3749,base,42,853142.447169,2360813.983823,0.737754
3750,base,42,823191.646365,2189666.550655,0.684271
3751,base,42,902881.547847,2645037.416268,0.826574
3752,base,42,951998.991695,2925708.523970,0.914284
3753,base,42,986326.187879,3121863.930738,0.975582
3754,base,42,944083.545454,2880477.402592,0.900149
3755,base,42,980676.333815,3089579.050372,0.965493
3756,base,42,818766.795903,2164381.690873,0.676369
3757,base,42,979317.272327,3081812.984729,0.963067
3758,base,42,980667.629914,3089529.313792,0.965478
3759,base,42,949895.903274,2913690.875851,0.910528
3760,base,42,957765.711224,2958661.206993,0.924582
3761,base,42,953255.298175,2932887.418141,0.916527
3762,base,42,899111.325615,2623493.289227,0.819842
3763,base,42,820459.941145,2174056.806545,0.679393
3764,base,42,960460.013919,2974057.222395,0.929393
3765,base,42,848494.437180,2334253.926742,0.729454
3766,base,42,897883.892844,2616479.387682,0.817650
3767,base,42,726196.314702,1635407.512585,0.511065
3768,base,42,945487.177495,2888498.157115,0.902656
3769,base,42,939569.627998,2854683.588558,0.892089
3770,base,42,828557.145407,2220326.545186,0.693852
3771,base,42,774828.405642,1913305.175097,0.597908
3772,base,42,850973.948920,2348422.565256,0.733882
3773,base,42,893567.040486,2591811.659921,0.809941
3774,base,42,787485.779120,1985633.023541,0.620510
3775,base,42,909264.871442,2681513.551097,0.837973
3776,base,42,939415.708030,2853804.045888,0.891814
3777,base,42,872405.296767,2470887.410095,0.772152
3778,base,42,952027.085442,2925869.059671,0.914334
3779,base,42,945864.319365,2890653.253512,0.903329
3780,base,42,897648.399412,2615133.710925,0.817229
3781,base,42,904110.797525,2652061.700142,0.828769
3782,base,42,893122.754516,2589272.882948,0.809148
3783,base,42,763165.643135,1846660.817915,0.577082
3784,base,42,857879.825125,2387884.714999,0.746214
3785,base,42,814165.696194,2138089.692539,0.668153
3786,base,42,858041.087066,2388806.211805,0.746502
3787,base,42,982585.071249,3100486.121425,0.968902
3788,base,42,958107.706036,2960615.463064,0.925192
3789,base,42,801607.931021,2066331.034407,0.645728
3790,base,42,989040.343771,3137373.392978,0.980429
3791,base,42,992528.291428,3157304.522447,0.986658
3792,base,42,951437.828992,2922501.879953,0.913282
3793,base,42,988589.459280,3134796.910170,0.979624
3794,base,42,892310.715140,2584632.657943,0.807698
3795,base,42,857795.127458,2387400.728330,0.746063
3796,base,42,910644.527622,2689397.300694,0.840437
3797,base,42,899982.208315,2628469.761797,0.821397
3798,base,42,982641.477940,3100808.445371,0.969003
3799,base,42,988163.187308,3132361.070330,0.978863
3800,base,42,948848.878319,2907707.876108,0.908659
3801,base,42,853304.773194,2361741.561106,0.738044
3802,base,42,981698.890950,3095422.233999,0.967319
3803,base,42,829470.981454,2225548.465449,0.695484
3804,base,42,863075.139671,2417572.226692,0.755491
3805,base,42,944349.322677,2881996.129585,0.900624
3806,base,42,897208.352921,2612619.159546,0.816443
3807,base,42,911534.861073,2694484.920417,0.842027
3808,base,42,856532.513383,2380185.790761,0.743808
3809,base,42,992631.076758,3157891.867189,0.986841
3810,base,42,993802.022835,3164582.987630,0.988932
3811,base,42,993539.214083,3163081.223332,0.988463
3812,base,42,1001454.366557,3208310.666042,1.002597
3813,base,42,824061.573644,2194637.563680,0.685824
3814,base,42,894280.524154,2595888.709454,0.811215
3815,base,42,950713.375084,2918362.143338,0.911988
3816,base,42,945035.403151,2885916.589435,0.901849
3817,base,42,825443.084478,2202531.911300,0.688291
3818,base,42,854211.685712,2366923.918353,0.739664
3819,base,42,943886.694050,2879352.537427,0.899798
3820,base,42,814132.672023,2137900.982986,0.668094
3821,base,42,913433.289691,2705333.083950,0.845417
3822,base,42,805179.651096,2086740.863407,0.652107
3823,base,42,980153.281395,3086590.179399,0.964559
3824,base,42,726365.735606,1636375.632033,0.511367
3825,base,42,892465.938653,2585519.649446,0.807975
3826,base,42,989224.407757,3138425.187181,0.980758
3827,base,42,909671.748022,2683838.560127,0.838700
3828,base,42,949385.811001,2910776.062861,0.909618
3829,base,42,956996.650301,2954266.573150,0.923208
3830,base,42,910166.794135,2686667.395058,0.839584
3831,base,42,853043.991202,2360251.378296,0.737579
3832,base,42,868013.697328,2445792.556158,0.764310
3833,base,42,976252.159707,3064298.055471,0.957593
3834,base,42,903445.310645,2648258.917969,0.827581
3835,base,42,821722.457431,2181271.185322,0.681647
3836,base,42,984506.818717,3111467.535523,0.972334
3837,base,42,728208.981898,1646908.467987,0.514659
3838,base,42,989543.938197,3140251.075409,0.981328
3839,base,42,860862.985685,2404931.346772,0.751541
3840,base,42,855769.424298,2375825.281701,0.742445
3841,base,42,886198.132929,2549703.616737,0.796782
3842,base,42,991821.007529,3153262.900166,0.985395
3843,base,42,991062.370129,3148927.829309,0.984040
3844,base,42,863815.464747,2421802.655699,0.756813
3845,base,42,987663.296107,3129504.549184,0.977970
3846,base,42,913765.604929,2707232.028165,0.846010
3847,base,42,859615.232512,2397801.328642,0.749313
3848,base,42,862815.234655,2416087.055171,0.755027
3849,base,42,774849.688602,1913426.792012,0.597946
3850,base,42,821641.172498,2180806.699989,0.681502
3851,base,42,912011.666119,2697209.520679,0.842878
3852,base,42,784698.687208,1969706.784046,0.615533
3853,base,42,949273.691568,2910135.380388,0.909417
3854,base,42,803587.220560,2077641.260345,0.649263
3855,base,42,823040.986560,2188805.637486,0.684002
3856,base,42,905486.050224,2659920.286993,0.831225
3857,base,42,991621.089761,3152120.512918,0.985038
3858,base,42,910026.724455,2685866.996887,0.839333
3859,base,42,892097.589313,2583414.796075,0.807317
3860,base,42,860129.997718,2400742.844102,0.750232
3861,base,42,822783.205234,2187332.601335,0.683541
3862,base,42,890774.977524,2575857.014422,0.804955
3863,base,42,953783.437336,2935905.356208,0.917470
3864,base,42,947351.866364,2899153.522077,0.905985
3865,base,42,916382.025344,2722183.001965,0.850682
3866,base,42,972622.494659,3043557.112336,0.951112
3867,base,42,983152.792543,3103730.243100,0.969916
3868,base,42,916793.522284,2724534.413049,0.851417
3869,base,42,946826.701702,2896152.581156,0.905048
3870,base,42,948448.401313,2905419.436074,0.907944
3871,base,42,941136.324626,2863636.140721,0.894886
3872,base,42,943309.150438,2876052.288220,0.898766
3873,base,42,940563.805074,2860364.600421,0.893864
3874,base,42,915325.305583,2716144.603331,0.848795
3875,base,42,895426.232310,2602435.613198,0.813261
3876,base,42,889903.776327,2570878.721867,0.803400
3877,base,42,858095.752586,2389118.586204,0.746600
3878,base,42,890923.536546,2576705.923120,0.805221
3879,base,42,889648.974839,2569422.713367,0.802945
3880,base,42,981203.403862,3092590.879214,0.966435
3881,base,42,942600.352659,2872002.015196,0.897501
3882,base,42,948250.784685,2904290.198202,0.907591
3883,base,42,783164.862133,1960942.069329,0.612794
3884,base,42,877424.556149,2499568.892280,0.781115
3885,base,42,760761.600018,1832923.428671,0.572789
3886,base,42,857745.699494,2387118.282822,0.745974
3887,base,42,891531.332347,2580179.041981,0.806306
3888,base,42,887888.047253,2559360.270016,0.799800
3889,base,42,946805.081945,2896029.039685,0.905009
3890,base,42,859689.043514,2398223.105793,0.749445
3891,base,42,802590.078806,2071943.307465,0.647482
3892,base,42,943027.350717,2874442.004094,0.898263
3893,base,42,815776.404398,2147293.739416,0.671029
3894,base,42,940657.973477,2860902.705585,0.894032
3895,base,42,952947.862462,2931130.642637,0.915978
3896,base,42,997831.204574,3187606.883282,0.996127
3897,base,42,903244.022709,2647108.701196,0.827221
3898,base,42,912500.017404,2700000.099449,0.843750
3899,base,42,930701.200523,2804006.860129,0.876252
3900,base,42,992394.743616,3156541.392091,0.986419
3901,base,42,972220.354873,3041259.170701,0.950393
3902,base,42,956517.174780,2951526.713029,0.922352
3903,base,42,909338.811917,2681936.068097,0.838105
3904,base,42,850420.959175,2345262.623855,0.732895
3905,base,42,771388.063848,1893646.079133,0.591764
3906,base,42,985500.083742,3117143.335669,0.974107
3907,base,42,896491.697723,2608523.986990,0.815164
3908,base,42,990658.031509,3146617.322907,0.983318
3909,base,42,950053.014948,2914588.656843,0.910809
3910,base,42,863265.828484,2418661.877054,0.755832
3911,base,42,993485.882703,3162776.472588,0.988368
3912,base,42,949076.473026,2909008.417290,0.909065
3913,base,42,984432.642133,3111043.669330,0.972201
3914,base,42,937560.566477,2843203.237011,0.888501
3915,base,42,953500.815995,2934290.377112,0.916966
3916,base,42,996329.815676,3179027.518148,0.993446
3917,base,42,984370.124569,3110686.426108,0.972090
3918,base,42,910456.893498,2688325.105704,0.840102
3919,base,42,956016.791142,2948667.377954,0.921459
3920,base,42,818428.151602,2162446.580585,0.675765
3921,base,42,948436.687029,2905352.497311,0.907923
3922,base,42,976716.670834,3066952.404763,0.958423
3923,base,42,951178.835112,2921021.914928,0.912819
3924,base,42,956322.345486,2950413.402776,0.922004
3925,base,42,860070.271374,2400401.550708,0.750125
3926,base,42,820585.397551,2174773.700293,0.679617
3927,base,42,856495.254353,2379972.882015,0.743742
3928,base,42,974594.003378,3054822.876447,0.954632
3929,base,42,948219.663839,2904112.364793,0.907535
3930,base,42,905121.866488,2657839.237073,0.830575
3931,base,42,866706.915286,2438325.230205,0.761977
3932,base,42,986956.687500,3125466.785715,0.976708
3933,base,42,817374.737249,2156427.069992,0.673883
3934,base,42,888341.324481,2561950.425603,0.800610
3935,base,42,920672.603401,2746700.590865,0.858344
3936,base,42,950373.426031,2916419.577321,0.911381
3937,base,42,767319.904092,1870399.451956,0.584500
3938,base,42,970325.681662,3030432.466642,0.947010
3939,base,42,990077.870073,3143302.114701,0.982282
3940,base,42,780511.931100,1945782.463426,0.608057
3941,base,42,950288.723221,2915935.561265,0.911230
3942,base,42,828127.296797,2217870.267413,0.693084
3943,base,42,971030.561629,3034460.352167,0.948269
3944,base,42,818894.525087,2165111.571928,0.676597
3945,base,42,799208.998365,2052622.847798,0.641445
3946,base,42,944781.634379,2884466.482164,0.901396
3947,base,42,947805.292988,2901744.531360,0.906795
3948,base,42,910126.895568,2686439.403245,0.839512
3949,base,42,908464.059072,2676937.480411,0.836543
3950,base,42,912042.178868,2697383.879247,0.842932
3951,base,42,1003529.857597,3220170.614838,1.006303
3952,base,42,854864.010862,2370651.490638,0.740829
3953,base,42,975477.416214,3059870.949793,0.956210
3954,base,42,890384.136641,2573623.637949,0.804257
3955,base,42,945489.609677,2888512.055297,0.902660
3956,base,42,993932.383246,3165327.904264,0.989165
3957,base,42,957765.606454,2958660.608309,0.924581
3958,base,42,948728.063017,2907017.502955,0.908443
3959,base,42,888872.921293,2564988.121673,0.801559
3960,base,42,823709.655801,2192626.604579,0.685196
3961,base,42,952140.326665,2926516.152373,0.914536
3962,base,42,828278.601118,2218734.863529,0.693355
3963,base,42,728579.960434,1649028.345340,0.515321
3964,base,42,848568.068175,2334674.675287,0.729586
3965,base,42,874358.323301,2482047.561720,0.775640
3966,base,42,985786.030430,3118777.316742,0.974618
3967,base,42,888004.633727,2560026.478440,0.800008
3968,base,42,855314.076347,2373223.293409,0.741632
3969,base,42,892991.751177,2588524.292439,0.808914
3970,base,42,858499.454972,2391425.456984,0.747320
3971,base,42,954393.255506,2939390.031462,0.918559
